Country,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Temperature,Humidity,WindSpeed,Date,Station_ID,Status,Year,Month,Month_Name,Quarter,High_AQI_Flag,Pollution_Load
China,Shenzhen,145.29,250.76,107.08,21.92,10.76,69.58,208.0,28.14,26.76,7.64,2024-09-13,2198,Very Unhealthy,2024,9,September,3,1,0.5577573744910982
China,Beijing,171.31,272.61,123.67,42.24,4.63,56.66,164.0,27.2,18.38,6.39,2024-09-14,5254,Unhealthy,2024,9,September,3,1,0.5548746713132234
Germany,Munich,67.21,86.4,32.83,9.22,3.65,73.9,73.0,21.11,88.53,6.32,2024-09-15,9228,Moderate,2024,9,September,3,0,0.2521332934920318
Germany,Munich,198.38,285.02,59.59,36.74,6.42,64.19,202.0,42.8,63.09,4.14,2024-09-16,4419,Very Unhealthy,2024,9,September,3,1,0.5267943122872037
China,Shanghai,88.89,110.91,33.63,27.37,5.81,59.75,92.0,17.77,56.19,2.3,2024-09-17,9771,Moderate,2024,9,September,3,0,0.31754444080464717
Japan,Tokyo,170.13,254.07,94.53,59.01,3.81,51.92,189.0,28.49,76.26,5.45,2024-09-18,9042,Unhealthy,2024,9,September,3,1,0.5283803674710373
USA,New York,58.52,82.86,22.96,27.21,2.32,64.05,58.0,19.89,59.43,6.04,2024-09-19,9141,Moderate,2024,9,September,3,0,0.23878273623258717
Germany,Munich,64.44,103.59,41.28,29.75,2.39,75.84,48.0,26.7,86.3,7.36,2024-09-20,2172,Good,2024,9,September,3,0,0.29273302951218255
Japan,Tokyo,112.35,144.48,60.14,54.26,3.21,53.58,112.0,27.05,61.92,5.75,2024-09-21,9581,Unhealthy for Sensitive Groups,2024,9,September,3,1,0.38929303985995684
China,Beijing,42.9,70.0,26.41,20.76,1.7,89.51,32.0,36.37,50.96,6.98,2024-09-22,2544,Good,2024,9,September,3,0,0.24011298997208855
Vietnam,Ho Chi Minh City,145.86,235.4,55.94,34.19,3.41,79.82,144.0,34.52,86.54,6.83,2024-09-23,1496,Unhealthy for Sensitive Groups,2024,9,September,3,1,0.4468575431392076
Germany,Munich,155.26,203.24,120.72,33.46,10.62,61.86,209.0,26.26,46.42,5.83,2024-09-24,3681,Very Unhealthy,2024,9,September,3,1,0.5679274150699422
Germany,Munich,196.18,302.53,106.27,34.57,4.07,110.71,174.0,37.47,85.38,6.5,2024-09-25,5797,Unhealthy,2024,9,September,3,1,0.613848179975443
China,Shanghai,88.68,109.15,41.84,43.32,4.29,59.56,112.0,28.6,61.0,5.48,2024-09-26,8292,Unhealthy for Sensitive Groups,2024,9,September,3,1,0.3372547458782907
China,Shanghai,100.69,138.37,55.5,31.89,5.51,89.47,120.0,45.0,82.67,6.11,2024-09-27,2042,Unhealthy for Sensitive Groups,2024,9,September,3,1,0.4045396864298763
China,Shanghai,96.13,118.35,29.58,27.99,5.74,48.72,115.0,29.11,74.42,5.53,2024-09-28,3999,Unhealthy for Sensitive Groups,2024,9,September,3,1,0.3075410711365724
Japan,Osaka,115.02,168.42,53.47,56.91,8.57,136.46374999999995,142.0,36.62,33.59,6.39,2024-09-29,6659,Unhealthy for Sensitive Groups,2024,9,September,3,1,0.5643695430682225
China,Beijing,114.15,142.19,67.48,13.92,7.87,100.28,128.0,36.15,69.67,3.24,2024-09-30,9011,Unhealthy for Sensitive Groups,2024,9,September,3,1,0.4363808529136701
Japan,Kyoto,115.8,200.98,60.64,14.23,6.11,89.22,121.0,28.46,79.59,5.63,2024-10-01,7426,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.42284030636189107
Japan,Osaka,129.84,204.47,82.07,15.73,9.2,47.29,183.0,26.13,74.14,5.82,2024-10-02,8688,Unhealthy,2024,10,October,4,1,0.4419404536145551
Germany,Munich,39.5,68.6,30.78,14.29,1.15,74.87,23.0,12.93,71.58,9.88,2024-10-03,9666,Good,2024,10,October,4,0,0.20567006919542483
Germany,Hamburg,44.62,77.7,31.97,20.87,1.14,86.5,56.0,25.47,64.86500000000001,8.2,2024-10-04,5808,Moderate,2024,10,October,4,0,0.240990526886991
USA,Los Angeles,118.72,160.11,81.74,19.52,2.82,115.6,103.0,22.8,91.09,7.34,2024-10-05,3617,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.436149061225398
China,Shanghai,102.12,173.26,31.06,26.16,7.57,68.4,104.0,38.52,72.24,8.73,2024-10-06,5718,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.37987736628576085
Japan,Tokyo,195.01,238.54,113.68,35.13,4.95,99.24,194.0,38.42,55.83,5.99,2024-10-07,1355,Unhealthy,2024,10,October,4,1,0.5891525026642511
Japan,Osaka,63.22,87.63,31.22,17.82,3.71,65.43,51.0,32.99,100.0,4.73,2024-10-08,3262,Moderate,2024,10,October,4,0,0.2536750724879419
Japan,Tokyo,208.1,267.39,87.57,44.44,10.63,46.71,230.0,32.98,74.3,7.73,2024-10-09,7771,Very Unhealthy,2024,10,October,4,1,0.5956572804771139
USA,New York,142.69,175.73,81.35,19.32,8.0,62.36,173.0,29.1,56.2,4.36,2024-10-10,7861,Unhealthy,2024,10,October,4,1,0.44903660437794474
Japan,Osaka,159.66,231.17,74.06,77.66,7.26,71.42,172.0,31.92,69.64,6.06,2024-10-11,9746,Unhealthy,2024,10,October,4,1,0.5854677437552446
Japan,Tokyo,88.58,142.07,62.29,20.04,5.355,111.39,105.0,27.74,54.73,3.72,2024-10-12,3342,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.4103127750104627
Vietnam,Ho Chi Minh City,25.82,43.41,18.37,7.05,1.19,67.72,10.0,26.3,52.38,3.57,2024-10-13,3070,Good,2024,10,October,4,0,0.14976088685160577
Germany,Munich,75.89,98.49,39.23,19.08,2.17,67.45,74.0,21.37,71.45,7.12,2024-10-14,9064,Moderate,2024,10,October,4,0,0.2634704522392008
China,Shenzhen,65.31,108.58,38.06,21.38,3.69,78.34,68.0,24.34,49.56,5.6,2024-10-15,4791,Moderate,2024,10,October,4,0,0.29460920534358737
Japan,Kyoto,224.7,378.19,150.17,84.31,14.94125,93.89,300.5,38.97,77.36,5.62,2024-10-16,1356,Hazardous,2024,10,October,4,1,0.9061648295985977
USA,Los Angeles,156.68,232.52,94.35,18.82,12.2,42.07,192.0,40.34,61.79,8.32,2024-10-17,4530,Unhealthy,2024,10,October,4,1,0.5187543589323786
Japan,Kyoto,47.84,71.71,33.26,9.92,3.22,96.73,62.0,28.5,87.18,6.76,2024-10-18,5412,Moderate,2024,10,October,4,0,0.25847591095126765
China,Beijing,171.34,267.23,123.27,85.26,8.18,112.18,204.0,17.73,70.36,3.71,2024-10-19,3146,Very Unhealthy,2024,10,October,4,1,0.7399588128621865
USA,New York,157.51,235.44,110.58,42.44,11.02,60.16,203.0,27.14,88.07,5.65,2024-10-20,5934,Very Unhealthy,2024,10,October,4,1,0.591028188140294
Germany,Hamburg,98.75,162.83,49.31,13.19,1.99,12.65,100.0,30.68,82.87,7.86,2024-10-21,7082,Moderate,2024,10,October,4,0,0.23656784638969197
Vietnam,Hanoi,199.76,312.34,133.3,47.01,10.41,62.04,253.0,31.21,83.35,6.47,2024-10-22,3414,Very Unhealthy,2024,10,October,4,1,0.6827086406380481
China,Shanghai,184.78,226.96,118.87,63.52,4.09,63.03,181.0,29.88,23.19,5.92,2024-10-23,9084,Unhealthy,2024,10,October,4,1,0.5786121201742948
Germany,Hamburg,126.49,174.56,59.78,28.0,5.89,68.23,124.0,27.65,48.16,6.4,2024-10-24,1102,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.41303393716557163
Japan,Osaka,22.76,39.79,13.64,9.81,0.65,45.47,20.0,26.53,60.68,4.38,2024-10-25,9073,Good,2024,10,October,4,0,0.11153437282590643
USA,Los Angeles,89.35,140.01,30.01,24.36,2.5,104.44,84.0,19.92,53.6,7.95,2024-10-26,3243,Moderate,2024,10,October,4,0,0.34084112644320336
Japan,Tokyo,161.43,268.77,108.72,66.58,10.11,64.73,198.0,31.9,56.44,3.17,2024-10-27,9515,Unhealthy,2024,10,October,4,1,0.6455862429459757
Japan,Kyoto,139.58,179.98,103.83,44.04,2.99,97.82,128.0,32.86,65.72,5.0,2024-10-28,1850,Unhealthy for Sensitive Groups,2024,10,October,4,1,0.5072312215504918
Germany,Berlin,84.2,104.94,44.9,35.98,2.9,52.62,57.0,32.7,98.93,6.68,2024-10-29,4335,Moderate,2024,10,October,4,0,0.29813373154198125
China,Shenzhen,42.96,51.99,21.63,9.85,1.59,73.17,45.0,36.6,85.4,6.53,2024-10-30,9678,Good,2024,10,October,4,0,0.18514990859876038
China,Beijing,62.64,104.14,30.03,12.6,3.42,77.91,90.0,18.23,63.36,4.18,2024-10-31,5794,Moderate,2024,10,October,4,0,0.26246267563901465
Germany,Hamburg,27.28,39.94,11.59,7.98,0.81,68.25,10.0,20.68,51.14,8.13,2024-11-01,3359,Good,2024,11,November,4,0,0.13971442345276852
China,Beijing,5.0,10.0,3.46,1.09,0.34,65.84,15.0,33.09,55.83,6.64,2024-11-02,8286,Good,2024,11,November,4,0,0.08161716597463657
China,Shenzhen,66.26,111.83,22.61,27.48,1.85,25.07,49.0,41.18,66.75,7.25,2024-11-03,1919,Good,2024,11,November,4,0,0.2022797907354014
USA,Chicago,87.09,130.85,59.49,11.93,5.18,78.66,95.0,23.49,87.42,3.09,2024-11-04,5419,Moderate,2024,11,November,4,0,0.3430924216647784
Japan,Tokyo,108.04,189.78,38.65,50.74,5.09,72.72,113.0,45.0,43.86,6.55,2024-11-05,7466,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.42166383154681486
Germany,Munich,166.44,288.38,89.75,63.95,6.72,116.03,173.0,41.8,62.38,7.34,2024-11-06,8295,Unhealthy,2024,11,November,4,1,0.6587493426832873
Vietnam,Ho Chi Minh City,89.0,131.76,50.84,38.39,4.72,83.61,107.0,42.64,61.0,8.59,2024-11-07,4229,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.38400388361550125
Germany,Hamburg,208.84,372.29,81.62,25.25,11.33,65.06,280.0,25.64,59.0,4.37,2024-11-08,4599,Very Unhealthy,2024,11,November,4,1,0.6327676204094946
China,Shenzhen,123.17,165.86,63.66,14.24,2.93,57.99,133.0,32.89,47.72,4.77,2024-11-09,7985,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.34019869655565604
China,Beijing,93.17,124.5,29.65,42.89,7.08,81.5,109.0,23.59,54.82,4.74,2024-11-10,2848,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.39188120331108195
Vietnam,Hanoi,50.55,68.1,39.86,5.84,1.58,89.06,62.0,45.0,76.91,4.15,2024-11-11,3482,Moderate,2024,11,November,4,0,0.23053423137697052
Vietnam,Hanoi,42.81,72.81,20.55,8.75,2.44,50.79,31.0,34.51,53.89,7.22,2024-11-12,9486,Good,2024,11,November,4,0,0.17231386915978844
Japan,Kyoto,114.71,148.01,61.35,12.05,3.33,49.38,105.0,21.17,52.29,4.06,2024-11-13,5397,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.31362557996314566
China,Shanghai,124.19,172.14,55.59,24.54,6.25,103.17,167.0,29.95,65.31,7.09,2024-11-14,5147,Unhealthy,2024,11,November,4,1,0.4478366728265797
USA,New York,122.93,184.02,91.99,47.82,6.0,56.49,124.0,34.01,45.97,4.16,2024-11-15,4352,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.4729128806521925
China,Shanghai,64.98,89.55,33.86,23.74,4.97,98.21,79.0,24.41,52.27,6.04,2024-11-16,8395,Moderate,2024,11,November,4,0,0.3250465254795089
USA,Los Angeles,140.08,198.96,54.23,47.74,4.61,26.28,138.0,33.4,52.87,7.33,2024-11-17,1375,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.39489491022125284
USA,New York,131.65,163.46,63.18,15.73,5.4,5.0,141.0,18.41,58.31,5.17,2024-11-18,9851,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.3075180632412816
USA,Los Angeles,112.97,172.71,60.89,36.75,8.24,55.72,156.0,16.65,34.64,9.34,2024-11-19,9171,Unhealthy,2024,11,November,4,1,0.43072190157132306
Vietnam,Da Nang,133.75,174.57,59.85,39.25,8.03,49.75,153.0,34.5,84.06,3.43,2024-11-20,4388,Unhealthy,2024,11,November,4,1,0.4388871277470346
Germany,Berlin,105.95,156.33,82.34,13.47,5.89,102.2,136.0,20.41,49.87,6.99,2024-11-21,6497,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.4331518334555183
Japan,Kyoto,151.59,263.05,99.06,16.24,5.21,30.84,185.0,41.63,38.28,8.15,2024-11-22,5686,Unhealthy,2024,11,November,4,1,0.4368177572221928
Germany,Hamburg,65.23,97.7,27.92,24.44,2.15,86.25,49.0,27.6,58.01,7.22,2024-11-23,3180,Good,2024,11,November,4,0,0.27665617266551995
Vietnam,Da Nang,120.99,194.41,39.3,50.35,5.67,87.39,120.0,39.3,63.36,5.77,2024-11-24,7069,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.4575289315902063
Germany,Munich,232.84,378.25,143.32,93.33125000000001,14.94125,89.57,300.5,27.62,59.64,8.98,2024-11-25,1851,Hazardous,2024,11,November,4,1,0.9148096481788746
Vietnam,Hanoi,110.93,195.42,81.87,41.67,3.85,77.78,104.0,32.4,54.18,8.33,2024-11-26,3385,Unhealthy for Sensitive Groups,2024,11,November,4,1,0.4504231812429796
Japan,Kyoto,101.51,134.83,54.54,15.6,7.0,107.35,83.0,32.19,86.93,5.87,2024-11-27,7055,Moderate,2024,11,November,4,0,0.41243547788040974
Vietnam,Da Nang,147.95,251.64,95.96,71.43,11.6,44.75,198.0,36.5,81.97,5.38,2024-11-28,4525,Unhealthy,2024,11,November,4,1,0.6148553039491712
Japan,Tokyo,141.37,251.48,42.43,54.61,5.1,90.37,171.0,13.47,23.27,2.7,2024-11-29,1014,Unhealthy,2024,11,November,4,1,0.5051697501735332
Vietnam,Hanoi,151.1,252.11,57.84,33.84,4.01,75.05,163.0,21.31,77.94,4.84,2024-11-30,6436,Unhealthy,2024,11,November,4,1,0.4599920110691957
Japan,Osaka,124.41,211.89,69.6,24.81,7.57,110.02,164.0,23.55,59.55,7.09,2024-12-01,2797,Unhealthy,2024,12,December,4,1,0.5053217828800122
Germany,Munich,152.68,185.22,82.36,30.95,8.14,50.12,190.0,27.81,29.74,3.83,2024-12-02,9693,Unhealthy,2024,12,December,4,1,0.4681285283016748
Vietnam,Da Nang,204.7,345.18,145.08,93.33125000000001,13.92,53.73,261.0,38.93,69.92,3.9,2024-12-03,1799,Very Unhealthy,2024,12,December,4,1,0.8262871780191393
China,Shenzhen,139.81,217.15,64.33,40.93,7.64,24.31,144.0,26.71,63.38,6.49,2024-12-04,9348,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.4333220021263488
USA,Chicago,114.86,172.88,36.77,55.24,8.21,89.95,112.0,36.28,64.36,2.93,2024-12-05,1585,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.48160287548642683
Japan,Osaka,62.91,108.76,25.59,30.46,4.76,99.58,68.0,38.37,40.08,11.33,2024-12-06,2116,Moderate,2024,12,December,4,0,0.33451201299686084
Vietnam,Ho Chi Minh City,146.79,221.1,51.68,61.61,10.88,52.37,167.0,23.12,66.83,1.74,2024-12-07,2006,Unhealthy,2024,12,December,4,1,0.5349379854246875
Japan,Tokyo,94.14,141.37,54.09,14.91,5.2,41.55,78.0,22.42,54.93,8.29,2024-12-08,2046,Moderate,2024,12,December,4,0,0.30503671572385455
Japan,Osaka,102.87,151.93,53.83,29.23,3.29,81.04,107.0,24.35,83.6,1.56,2024-12-09,7307,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.3697624612511257
USA,Los Angeles,178.77,321.04,132.73,84.22,8.23,30.64,217.0,39.26,39.92,6.74,2024-12-10,2242,Very Unhealthy,2024,12,December,4,1,0.6747791699273522
China,Shanghai,68.08,102.54,37.33,20.98,4.84,39.19,88.0,21.25,76.23,3.57,2024-12-11,4128,Moderate,2024,12,December,4,0,0.2555157310243117
USA,Chicago,161.83,201.3,126.5,30.52,4.94,70.275,127.0,35.75,64.04,9.31,2024-12-12,2688,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.5194806633745809
Japan,Kyoto,56.59,82.51,44.41,27.84,4.48,72.09,86.0,39.22,46.11,6.03,2024-12-13,4559,Moderate,2024,12,December,4,0,0.29683968065759875
Germany,Munich,209.09,313.99,123.6,58.8,13.36,64.89,251.0,26.77,88.42,7.64,2024-12-14,8505,Very Unhealthy,2024,12,December,4,1,0.7368971362754421
Japan,Osaka,67.83,120.92,22.6,23.69,1.46,135.65,65.0,12.6,53.81,7.78,2024-12-15,9285,Moderate,2024,12,December,4,0,0.3363416674074378
Vietnam,Hanoi,252.6,353.06,151.46875,93.33125000000001,14.94125,77.28,300.5,23.26,99.23,10.91,2024-12-16,1689,Hazardous,2024,12,December,4,1,0.9103123537657895
USA,Chicago,126.75,194.11,54.4,21.39,7.2,65.41,150.0,28.62,87.41,5.44,2024-12-17,1196,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.41512883801671197
Vietnam,Ho Chi Minh City,19.54,27.24,6.84,3.57,1.43,71.01,36.0,35.69,57.6,4.84,2024-12-18,9459,Good,2024,12,December,4,0,0.12607630351880975
Japan,Osaka,5.0,10.0,3.04,1.37,0.26,38.11,10.0,24.13,82.21,3.95,2024-12-19,5617,Good,2024,12,December,4,0,0.04560042504030146
Germany,Berlin,142.55,200.5,109.82,60.13,9.63,71.63,165.0,34.83,80.94,7.97,2024-12-20,8979,Unhealthy,2024,12,December,4,1,0.595454236654084
Germany,Hamburg,98.64,149.25,63.51,33.33,5.57,75.05,102.0,39.9,93.25,4.1,2024-12-21,5296,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.4019412030320199
Vietnam,Hanoi,76.96,103.07,60.94,10.55,2.98,97.97,75.0,24.66,74.57,4.61,2024-12-22,1609,Moderate,2024,12,December,4,0,0.32282778352113883
China,Shanghai,104.78,157.26,44.47,12.24,8.15,92.94,116.0,25.14,77.16,5.77,2024-12-23,2682,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.40197574837804256
Germany,Hamburg,227.46,383.85749999999996,144.78,78.81,5.72,70.515,264.0,45.0,89.8,3.89,2024-12-24,9636,Very Unhealthy,2024,12,December,4,1,0.7614121685460405
USA,Chicago,124.09,179.91,78.41,19.59,5.73,83.02,115.0,29.72,67.16,10.17,2024-12-25,4345,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.43635879810256945
Germany,Hamburg,165.3,248.24,107.15,59.74,3.38,5.0,151.0,29.11,60.54,6.95,2024-12-26,2684,Unhealthy,2024,12,December,4,1,0.4736250135200119
Germany,Berlin,127.19,168.75,46.34,57.19,5.52,103.71,149.0,26.79,56.09,6.36,2024-12-27,2748,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.48944233267324083
Japan,Kyoto,54.81,66.42,41.57,7.11,4.38,88.7,64.0,30.82,72.93,6.04,2024-12-28,7377,Moderate,2024,12,December,4,0,0.2678235909429874
Germany,Hamburg,155.2,215.31,78.38,22.22,12.23,31.26,202.0,42.49,90.19,1.66,2024-12-29,7920,Very Unhealthy,2024,12,December,4,1,0.4850534449957659
Vietnam,Hanoi,109.03,151.17,84.24,49.5,5.3,84.86,134.0,23.24,57.32,7.29,2024-12-30,8700,Unhealthy for Sensitive Groups,2024,12,December,4,1,0.4714604653849203
Germany,Munich,134.66,234.11,44.16,35.58,5.99,57.98,136.0,26.37,68.32,5.29,2024-01-01,6836,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.42944404662304386
USA,Chicago,59.7,103.97,22.75,14.75,3.85,74.06,65.0,27.8,50.78,7.2,2024-01-02,9541,Moderate,2024,1,January,1,0,0.2561301479320222
China,Shenzhen,169.4,212.3,98.06,63.82,4.92,72.94,186.0,29.84,100.0,3.81,2024-01-03,4263,Unhealthy,2024,1,January,1,1,0.5610031281845752
China,Shanghai,126.51,188.44,64.93,22.22,3.97,45.65,104.0,35.21,55.84,6.55,2024-01-04,2075,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.3643562559473388
Germany,Berlin,139.44,233.36,90.79,46.8,6.39,37.51,147.0,24.36,72.24,7.53,2024-01-05,6256,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4830983910290633
Vietnam,Ho Chi Minh City,84.96,144.92,58.14,30.21,5.04,59.4,93.0,37.85,82.48,7.59,2024-01-06,9786,Moderate,2024,1,January,1,0,0.35344130018283715
China,Shanghai,92.3,139.03,64.9,25.22,4.66,31.43,90.0,22.73,84.47,6.66,2024-01-07,4106,Moderate,2024,1,January,1,0,0.31453211548934124
Japan,Osaka,114.14,186.59,37.84,56.81,5.6,119.47,130.0,37.63,100.0,8.95,2024-01-08,9832,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.49937454997791053
Vietnam,Da Nang,179.64,221.8,97.78,76.52,6.97,32.64,173.0,38.93,38.38,5.65,2024-01-09,6697,Unhealthy,2024,1,January,1,1,0.5666352958214654
Germany,Munich,153.39,234.25,90.93,30.98,11.79,97.79,201.0,37.16,44.97,4.65,2024-01-10,8204,Very Unhealthy,2024,1,January,1,1,0.6014959876855367
China,Shenzhen,248.4,317.99,85.21,66.52,14.94125,71.91,297.0,27.81,64.57,5.01,2024-01-11,7055,Very Unhealthy,2024,1,January,1,1,0.7627793151429025
China,Shanghai,55.3,98.49,36.08,25.69,2.11,24.31,58.0,21.92,100.0,6.0,2024-01-12,4922,Moderate,2024,1,January,1,0,0.20274131575612295
China,Shenzhen,69.9,89.77,24.43,22.99,5.06,85.72,103.0,30.51,69.86,4.19,2024-01-13,9342,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.30174531679707467
China,Shanghai,104.41,167.26,45.62,16.54,7.86,113.18,144.0,29.49,66.84,4.82,2024-01-14,3608,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.43763343843588925
Germany,Munich,146.8,200.54,107.61,60.46,4.07,114.67,153.0,39.89,72.75,8.05,2024-01-15,3326,Unhealthy,2024,1,January,1,1,0.5885748836235889
Vietnam,Ho Chi Minh City,26.1,44.41,13.67,8.69,1.42,81.36,25.0,26.62,55.55,5.36,2024-01-16,8896,Good,2024,1,January,1,0,0.16798905439271417
Japan,Kyoto,128.28,178.72,70.67,37.64,7.6,46.96,111.0,24.59,75.9,7.68,2024-01-17,1709,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4378684272156499
Vietnam,Da Nang,85.69,116.45,54.64,31.32,5.6,105.54,120.0,21.53,64.91,2.6,2024-01-18,6410,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.40412288693882753
USA,Los Angeles,197.04,352.09,107.73,45.82,9.63,61.49,255.0,36.62,89.12,7.37,2024-01-19,7968,Very Unhealthy,2024,1,January,1,1,0.6584917601414191
Germany,Hamburg,113.41,136.18,42.5,13.34,3.3,81.08,113.0,22.4,47.5,3.4,2024-01-20,8944,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.3286428360872854
USA,New York,124.4,189.17,54.25,38.12,7.98,97.47,122.0,35.21,100.0,8.73,2024-01-21,1070,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.49078977799626616
China,Beijing,104.41,176.92,56.59,51.34,3.73,79.0,90.0,27.84,63.59,8.17,2024-01-22,3484,Moderate,2024,1,January,1,0,0.42727705972522584
USA,Los Angeles,144.43,201.27,106.61,25.03,9.8,54.21,201.0,12.16,72.22,3.4,2024-01-23,4350,Very Unhealthy,2024,1,January,1,1,0.5099422048218533
China,Shanghai,148.18,219.34,45.27,45.61,6.37,88.14,171.0,18.87,71.32,3.81,2024-01-24,3928,Unhealthy,2024,1,January,1,1,0.4937560098225913
Germany,Munich,129.1,190.15,91.05,51.11,4.87,37.13,138.0,23.6,61.61,9.06,2024-01-25,8045,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.44743236709571416
USA,Chicago,150.91,193.51,112.49,16.39,11.29,67.19,203.0,22.7,58.4,1.27,2024-01-26,4636,Very Unhealthy,2024,1,January,1,1,0.5349693264057643
Japan,Osaka,149.59,219.8,82.76,31.59,8.76,32.83,147.0,23.88,79.9,6.93,2024-01-27,2140,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.4681199795737568
Japan,Kyoto,122.33,155.01,89.61,48.77,4.2,80.68,125.0,17.81,77.02,3.01,2024-01-28,2003,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.469093094921933
China,Shanghai,38.54,50.13,12.71,13.59,2.15,90.03,34.0,24.69,49.55,8.03,2024-01-29,3060,Good,2024,1,January,1,0,0.20583023105190615
USA,Los Angeles,88.03,150.23,48.78,33.15,3.59,53.72,110.0,26.56,89.33,5.59,2024-01-30,5912,Unhealthy for Sensitive Groups,2024,1,January,1,1,0.3292491319669573
Germany,Berlin,78.49,136.43,61.4,17.93,4.22,80.59,83.0,41.09,35.94,8.17,2024-01-31,4908,Moderate,2024,1,January,1,0,0.34444964622350405
Vietnam,Da Nang,158.43,202.33,75.64,21.29,5.91,80.63,142.0,30.95,66.71,4.41,2024-02-01,8653,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.468311819537445
China,Beijing,99.33,160.23,36.07,32.230000000000004,4.46,67.97,130.0,28.825000000000003,76.93,4.86,2024-02-02,9768,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.3532740195301014
USA,Los Angeles,132.82,172.85,99.11,34.91,9.81,102.93,155.0,23.16,67.05,5.43,2024-02-03,3049,Unhealthy,2024,2,February,1,1,0.5608506629138635
Vietnam,Da Nang,67.07,176.23,34.47,10.11,4.16,118.12,79.0,25.62,37.6,6.81,2024-02-04,8482,Moderate,2024,2,February,1,0,0.3573096270153506
China,Shenzhen,167.55,226.01,88.36,36.0,3.73,83.79,184.0,21.62,48.0,3.79,2024-02-05,3734,Unhealthy,2024,2,February,1,1,0.5052346129304824
Germany,Munich,189.53,298.77,141.91,62.46,4.33,57.18,212.0,12.29,33.56,6.85,2024-02-06,8686,Very Unhealthy,2024,2,February,1,1,0.6328610866224448
Germany,Hamburg,165.26,280.75,54.3,64.22,11.19,43.67,217.0,31.67,62.18,4.95,2024-02-07,2899,Very Unhealthy,2024,2,February,1,1,0.5739780924105352
Vietnam,Da Nang,159.87,271.69,112.47,78.1,3.91,64.79,187.0,27.18,51.13,6.14,2024-02-08,5792,Unhealthy,2024,2,February,1,1,0.6012702159943696
China,Shanghai,76.66,123.14,39.41,16.98,5.47,98.96,91.0,17.17,54.01,5.39,2024-02-09,3101,Moderate,2024,2,February,1,0,0.34839144177512466
Germany,Hamburg,86.4,107.6,45.43,32.86,5.3,70.84,83.0,28.12,83.94,7.28,2024-02-10,9256,Moderate,2024,2,February,1,0,0.3458021029672697
Germany,Berlin,141.69,229.44,56.21,17.27,4.43,47.98,118.0,32.11,74.01,6.28,2024-02-11,1017,Unhealthy for Sensitive Groups,2024,2,February,1,1,0.38225662704536506
USA,New York,45.09,55.49,33.58,8.7,3.0,79.36,18.0,41.57,52.21,8.37,2024-02-12,1141,Good,2024,2,February,1,0,0.22306690797886253
Germany,Berlin,78.28,135.44,37.3,32.48,4.16,78.68,86.0,24.0,43.13,5.55,2024-02-13,3399,Moderate,2024,2,February,1,0,0.34016365685209154
Vietnam,Hanoi,86.47,145.42,29.4,30.51,3.56,48.29,96.0,16.12,63.32,6.26,2024-02-14,3319,Moderate,2024,2,February,1,0,0.2924643317544474
Japan,Tokyo,117.69,152.2,88.83,33.94,2.88,34.08,95.0,27.94,41.03,7.26,2024-02-15,4169,Moderate,2024,2,February,1,0,0.3631931872783416
Japan,Kyoto,203.64,319.89,151.46875,93.33125000000001,8.67,21.83,260.0,22.18,58.56,3.82,2024-02-16,5755,Very Unhealthy,2024,2,February,1,1,0.7220277474530734
